Timestamp,Type,Pulse,Trigger
20369920,PULS,2121.0,
20369922,PULS,2136.0,
20369924,PULS,2136.0,
20369926,PULS,2136.0,
20369928,PULS,2136.0,
20369930,PULS,2121.0,
20369932,PULS,2121.0,
20369934,PULS,2121.0,
20369936,PULS,2121.0,
20369938,PULS,2107.0,
20369940,PULS,2107.0,
20369942,PULS,2107.0,
20369944,PULS,2092.0,
20369946,PULS,2092.0,
20369948,PULS,2107.0,
20369950,PULS,2136.0,
20369952,PULS,2180.0,
20369954,PULS,2195.0,
20369956,PULS,2210.0,
20369958,PULS,2239.0,
20369960,PULS,2254.0,
20369962,PULS,2284.0,
20369964,PULS,2298.0,
20369966,PULS,2313.0,
20369968,PULS,2343.0,
20369970,PULS,2357.0,
20369972,PULS,2343.0,
20369974,PULS,2343.0,
20369976,PULS,2357.0,
20369978,PULS,2343.0,
20369980,PULS,2328.0,
20369982,PULS,2328.0,
20369984,PULS,2328.0,
20369986,PULS,2328.0,
20369988,PULS,2343.0,
20369990,PULS,2357.0,
20369992,PULS,2357.0,
20369994,PULS,2372.0,
20369996,PULS,2372.0,
20369998,PULS,2387.0,
20370000,PULS,2372.0,
20370002,PULS,2372.0,
20370004,PULS,2372.0,
20370006,PULS,2357.0,
20370008,PULS,2343.0,
20370010,PULS,2328.0,
20370012,PULS,2328.0,
20370014,PULS,2343.0,
20370016,PULS,2357.0,
20370018,PULS,2357.0,
20370020,PULS,2372.0,
20370022,PULS,2372.0,
20370024,PULS,2372.0,
20370026,PULS,2357.0,
20370028,PULS,2343.0,
20370030,PULS,2313.0,
20370032,PULS,2313.0,
20370034,PULS,2284.0,
20370036,PULS,2254.0,
20370038,PULS,2254.0,
20370040,PULS,2239.0,
20370042,PULS,2239.0,
20370044,PULS,2239.0,
20370046,PULS,2210.0,
20370048,PULS,2195.0,
20370050,PULS,2180.0,
20370052,PULS,2166.0,
20370054,PULS,2166.0,
20370056,PULS,2151.0,
20370058,PULS,2136.0,
20370060,PULS,2121.0,
20370062,PULS,2107.0,
20370064,PULS,2077.0,
20370066,PULS,2077.0,
20370068,PULS,2077.0,
20370070,PULS,2107.0,
20370072,PULS,2107.0,
20370074,PULS,2107.0,
20370076,PULS,2107.0,
20370078,PULS,2121.0,
20370080,PULS,2107.0,
20370082,PULS,2121.0,
20370084,PULS,2121.0,
20370086,PULS,2136.0,
20370088,PULS,2151.0,
20370090,PULS,2166.0,
20370092,PULS,2166.0,
20370094,PULS,2180.0,
20370096,PULS,2195.0,
20370098,PULS,2195.0,
20370100,PULS,2195.0,
20370102,PULS,2195.0,
20370104,PULS,2195.0,
20370106,PULS,2195.0,
20370108,PULS,2180.0,
20370110,PULS,2180.0,
20370112,PULS,2151.0,
20370114,PULS,2136.0,
20370116,PULS,2136.0,
20370118,PULS,2121.0,
20370120,PULS,2121.0,
20370122,PULS,2107.0,
20370124,PULS,2107.0,
20370126,PULS,2077.0,
20370128,PULS,2077.0,
20370132,PULS,2033.0,
20370134,PULS,2003.0,
20370136,PULS,1974.0,
20370138,PULS,1944.0,
20370140,PULS,1915.0,
20370142,PULS,1885.0,
20370144,PULS,1856.0,
20370146,PULS,1841.0,
20370148,PULS,1826.0,
20370150,PULS,1841.0,
20370152,PULS,1826.0,
20370154,PULS,1826.0,
20370156,PULS,1826.0,
20370158,PULS,1826.0,
20370160,PULS,1841.0,
20370162,PULS,1841.0,
20370164,PULS,1841.0,
20370166,PULS,1841.0,
20370168,PULS,1856.0,
20370170,PULS,1856.0,
20370172,PULS,1871.0,
20370174,PULS,1856.0,
20370176,PULS,1871.0,
20370178,PULS,1885.0,
20370180,PULS,1885.0,
20370182,PULS,1915.0,
20370184,PULS,1930.0,
20370186,PULS,1944.0,
20370188,PULS,1944.0,
20370190,PULS,1959.0,
20370192,PULS,1974.0,
20370194,PULS,1989.0,
20370196,PULS,1989.0,
20370198,PULS,1974.0,
20370200,PULS,1989.0,
20370202,PULS,1989.0,
20370204,PULS,1974.0,
20370206,PULS,1989.0,
20370208,PULS,2003.0,
20370210,PULS,2033.0,
20370212,PULS,2033.0,
20370214,PULS,2062.0,
20370216,PULS,2092.0,
20370218,PULS,2121.0,
20370220,PULS,2151.0,
20370222,PULS,2180.0,
20370224,PULS,2195.0,
20370226,PULS,2210.0,
20370228,PULS,2239.0,
20370230,PULS,2239.0,
20370232,PULS,2269.0,
20370234,PULS,2284.0,
20370236,PULS,2298.0,
20370238,PULS,2313.0,
20370240,PULS,2313.0,
20370242,PULS,2313.0,
20370244,PULS,2313.0,
20370246,PULS,2313.0,
20370248,PULS,2328.0,
20370250,PULS,2343.0,
20370252,PULS,2357.0,
20370254,PULS,2372.0,
20370256,PULS,2402.0,
20370258,PULS,2402.0,
20370260,PULS,2416.0,
20370262,PULS,2431.0,
20370264,PULS,2431.0,
20370266,PULS,2446.0,
20370268,PULS,2461.0,
20370270,PULS,2461.0,
20370272,PULS,2475.0,
20370274,PULS,2490.0,
20370276,PULS,2505.0,
20370278,PULS,2505.0,
20370280,PULS,2505.0,
20370282,PULS,2505.0,
20370284,PULS,2475.0,
20370286,PULS,2461.0,
20370288,PULS,2446.0,
20370290,PULS,2431.0,
20370292,PULS,2402.0,
20370294,PULS,2387.0,
20370296,PULS,2372.0,
20370296,PULS,2048.0,PULS_TRIGGER
20370298,PULS,2343.0,
20370300,PULS,2328.0,
20370302,PULS,2298.0,
20370304,PULS,2284.0,
20370306,PULS,2269.0,
20370308,PULS,2254.0,
20370310,PULS,2225.0,
20370312,PULS,2225.0,
20370314,PULS,2210.0,
20370316,PULS,2195.0,
20370318,PULS,2195.0,
20370320,PULS,2180.0,
20370322,PULS,2180.0,
20370324,PULS,2180.0,
20370326,PULS,2180.0,
20370328,PULS,2166.0,
20370330,PULS,2136.0,
20370332,PULS,2107.0,
20370334,PULS,2092.0,
20370338,PULS,2033.0,
20370340,PULS,2003.0,
20370342,PULS,1959.0,
20370344,PULS,1915.0,
20370346,PULS,1885.0,
20370348,PULS,1871.0,
20370350,PULS,1841.0,
20370352,PULS,1841.0,
20370354,PULS,1826.0,
20370356,PULS,1812.0,
20370358,PULS,1812.0,
20370360,PULS,1797.0,
20370362,PULS,1797.0,
20370364,PULS,1782.0,
20370366,PULS,1797.0,
20370368,PULS,1797.0,
20370370,PULS,1797.0,
20370372,PULS,1797.0,
20370374,PULS,1812.0,
20370376,PULS,1812.0,
20370378,PULS,1812.0,
20370380,PULS,1826.0,
20370382,PULS,1826.0,
20370384,PULS,1841.0,
20370386,PULS,1856.0,
20370388,PULS,1885.0,
20370390,PULS,1930.0,
20370392,PULS,1944.0,
20370394,PULS,1989.0,
20370396,PULS,2018.0,
20370398,PULS,2033.0,
20370402,PULS,2077.0,
20370404,PULS,2092.0,
20370406,PULS,2107.0,
20370408,PULS,2092.0,
20370410,PULS,2092.0,
20370412,PULS,2077.0,
20370414,PULS,2062.0,
20370416,PULS,2062.0,
20370420,PULS,2033.0,
20370422,PULS,1989.0,
20370424,PULS,1959.0,
20370426,PULS,1930.0,
20370428,PULS,1900.0,
20370430,PULS,1871.0,
20370432,PULS,1841.0,
20370434,PULS,1812.0,
20370436,PULS,1782.0,
20370438,PULS,1767.0,
20370440,PULS,1753.0,
20370442,PULS,1723.0,
20370444,PULS,1708.0,
20370446,PULS,1694.0,
20370448,PULS,1694.0,
20370450,PULS,1694.0,
20370452,PULS,1679.0,
20370454,PULS,1694.0,
20370456,PULS,1679.0,
20370458,PULS,1664.0,
20370460,PULS,1664.0,
20370462,PULS,1664.0,
20370464,PULS,1664.0,
20370466,PULS,1664.0,
20370468,PULS,1664.0,
20370470,PULS,1664.0,
20370472,PULS,1679.0,
20370474,PULS,1679.0,
20370476,PULS,1694.0,
20370478,PULS,1708.0,
20370480,PULS,1708.0,
20370482,PULS,1723.0,
20370484,PULS,1723.0,
20370486,PULS,1723.0,
20370488,PULS,1753.0,
20370490,PULS,1767.0,
20370492,PULS,1782.0,
20370494,PULS,1826.0,
20370496,PULS,1871.0,
20370498,PULS,1930.0,
20370500,PULS,1989.0,
20370502,PULS,2033.0,
20370506,PULS,2092.0,
20370508,PULS,2107.0,
20370510,PULS,2136.0,
20370512,PULS,2166.0,
20370514,PULS,2195.0,
20370516,PULS,2225.0,
20370518,PULS,2239.0,
20370520,PULS,2269.0,
20370522,PULS,2284.0,
20370524,PULS,2298.0,
20370526,PULS,2343.0,
20370528,PULS,2372.0,
20370530,PULS,2431.0,
20370532,PULS,2475.0,
20370534,PULS,2534.0,
20370536,PULS,2579.0,
20370538,PULS,2608.0,
20370540,PULS,2652.0,
20370542,PULS,2652.0,
20370544,PULS,2682.0,
20370546,PULS,2682.0,
20370548,PULS,2667.0,
20370550,PULS,2652.0,
20370552,PULS,2652.0,
20370554,PULS,2623.0,
20370556,PULS,2593.0,
20370558,PULS,2564.0,
20370560,PULS,2520.0,
20370562,PULS,2505.0,
20370564,PULS,2475.0,
20370566,PULS,2446.0,
20370568,PULS,2048.0,PULS_TRIGGER
20370568,PULS,2416.0,
20370570,PULS,2387.0,
20370572,PULS,2387.0,
20370574,PULS,2372.0,
20370576,PULS,2357.0,
20370578,PULS,2343.0,
20370580,PULS,2313.0,
20370582,PULS,2298.0,
20370584,PULS,2284.0,
20370586,PULS,2254.0,
20370588,PULS,2254.0,
20370590,PULS,2239.0,
20370592,PULS,2239.0,
20370594,PULS,2254.0,
20370596,PULS,2254.0,
20370598,PULS,2254.0,
20370600,PULS,2254.0,
20370602,PULS,2269.0,
20370604,PULS,2269.0,
20370606,PULS,2284.0,
20370608,PULS,2269.0,
20370610,PULS,2269.0,
20370612,PULS,2254.0,
20370614,PULS,2254.0,
20370616,PULS,2239.0,
20370618,PULS,2225.0,
20370620,PULS,2195.0,
20370622,PULS,2195.0,
20370624,PULS,2180.0,
20370626,PULS,2166.0,
20370628,PULS,2180.0,
20370630,PULS,2166.0,
20370632,PULS,2180.0,
20370634,PULS,2195.0,
20370636,PULS,2195.0,
20370638,PULS,2195.0,
20370640,PULS,2195.0,
20370642,PULS,2210.0,
20370644,PULS,2210.0,
20370646,PULS,2210.0,
20370648,PULS,2210.0,
20370650,PULS,2210.0,
20370652,PULS,2210.0,
20370654,PULS,2210.0,
20370656,PULS,2195.0,
20370658,PULS,2195.0,
20370660,PULS,2195.0,
20370662,PULS,2166.0,
20370664,PULS,2151.0,
20370666,PULS,2166.0,
20370668,PULS,2151.0,
20370670,PULS,2166.0,
20370672,PULS,2151.0,
20370674,PULS,2151.0,
20370676,PULS,2151.0,
20370678,PULS,2151.0,
20370680,PULS,2136.0,
20370682,PULS,2136.0,
20370684,PULS,2121.0,
20370686,PULS,2121.0,
20370688,PULS,2121.0,
20370690,PULS,2107.0,
20370692,PULS,2092.0,
20370694,PULS,2092.0,
20370696,PULS,2092.0,
20370698,PULS,2092.0,
20370700,PULS,2092.0,
20370702,PULS,2077.0,
20370704,PULS,2077.0,
20370706,PULS,2062.0,
20370710,PULS,2033.0,
20370712,PULS,2003.0,
20370714,PULS,1989.0,
20370716,PULS,1944.0,
20370718,PULS,1930.0,
20370720,PULS,1900.0,
20370722,PULS,1885.0,
20370724,PULS,1871.0,
20370726,PULS,1856.0,
20370728,PULS,1871.0,
20370730,PULS,1856.0,
20370732,PULS,1856.0,
20370734,PULS,1856.0,
20370736,PULS,1856.0,
20370738,PULS,1856.0,
20370740,PULS,1841.0,
20370742,PULS,1841.0,
20370744,PULS,1841.0,
20370746,PULS,1841.0,
20370748,PULS,1841.0,
20370750,PULS,1841.0,
20370752,PULS,1841.0,
20370754,PULS,1856.0,
20370756,PULS,1856.0,
20370758,PULS,1871.0,
20370760,PULS,1871.0,
20370762,PULS,1885.0,
20370764,PULS,1900.0,
20370766,PULS,1900.0,
20370768,PULS,1915.0,
20370770,PULS,1930.0,
20370772,PULS,1930.0,
20370774,PULS,1930.0,
20370776,PULS,1915.0,
20370778,PULS,1900.0,
20370780,PULS,1900.0,
20370782,PULS,1900.0,
20370784,PULS,1900.0,
20370786,PULS,1900.0,
20370788,PULS,1915.0,
20370790,PULS,1930.0,
20370792,PULS,1944.0,
20370794,PULS,1974.0,
20370796,PULS,1989.0,
20370798,PULS,2003.0,
20370800,PULS,2018.0,
20370802,PULS,2033.0,
20370806,PULS,2062.0,
20370808,PULS,2092.0,
20370810,PULS,2107.0,
20370812,PULS,2136.0,
20370814,PULS,2151.0,
20370816,PULS,2180.0,
20370818,PULS,2210.0,
20370820,PULS,2225.0,
20370822,PULS,2239.0,
20370824,PULS,2239.0,
20370826,PULS,2254.0,
20370828,PULS,2254.0,
20370830,PULS,2254.0,
20370832,PULS,2269.0,
20370834,PULS,2284.0,
20370836,PULS,2298.0,
20370838,PULS,2298.0,
20370840,PULS,2313.0,
20370842,PULS,2328.0,
20370844,PULS,2343.0,
20370846,PULS,2372.0,
20370848,PULS,2372.0,
20370850,PULS,2372.0,
20370852,PULS,2387.0,
20370854,PULS,2402.0,
20370856,PULS,2402.0,
20370858,PULS,2402.0,
20370860,PULS,2416.0,
20370862,PULS,2416.0,
20370864,PULS,2431.0,
20370866,PULS,2431.0,
20370868,PULS,2431.0,
20370870,PULS,2446.0,
20370872,PULS,2446.0,
20370874,PULS,2461.0,
20370876,PULS,2475.0,
20370878,PULS,2490.0,
20370880,PULS,2490.0,
20370882,PULS,2490.0,
20370884,PULS,2475.0,
20370886,PULS,2475.0,
20370888,PULS,2475.0,
20370890,PULS,2475.0,
20370892,PULS,2490.0,
20370894,PULS,2505.0,
20370896,PULS,2520.0,
20370898,PULS,2505.0,
20370900,PULS,2505.0,
20370902,PULS,2475.0,
20370904,PULS,2461.0,
20370906,PULS,2416.0,
20370908,PULS,2372.0,
20370910,PULS,2328.0,
20370912,PULS,2298.0,
20370912,PULS,2048.0,PULS_TRIGGER
20370914,PULS,2254.0,
20370916,PULS,2239.0,
20370918,PULS,2225.0,
20370920,PULS,2195.0,
20370922,PULS,2180.0,
20370924,PULS,2166.0,
20370926,PULS,2180.0,
20370928,PULS,2166.0,
20370930,PULS,2166.0,
20370932,PULS,2166.0,
20370934,PULS,2136.0,
20370936,PULS,2136.0,
20370938,PULS,2107.0,
20370940,PULS,2092.0,
20370942,PULS,2062.0,
20370946,PULS,2018.0,
20370948,PULS,2003.0,
20370950,PULS,1989.0,
20370952,PULS,1959.0,
20370954,PULS,1944.0,
20370956,PULS,1915.0,
20370958,PULS,1900.0,
20370960,PULS,1900.0,
20370962,PULS,1900.0,
20370964,PULS,1885.0,
20370966,PULS,1885.0,
20370968,PULS,1871.0,
20370970,PULS,1871.0,
20370972,PULS,1871.0,
20370974,PULS,1871.0,
20370976,PULS,1885.0,
20370978,PULS,1885.0,
20370980,PULS,1871.0,
20370982,PULS,1871.0,
20370984,PULS,1871.0,
20370986,PULS,1856.0,
20370988,PULS,1856.0,
20370990,PULS,1826.0,
20370992,PULS,1826.0,
20370994,PULS,1797.0,
20370996,PULS,1812.0,
20370998,PULS,1812.0,
20371000,PULS,1812.0,
20371002,PULS,1841.0,
20371004,PULS,1871.0,
20371006,PULS,1900.0,
20371008,PULS,1930.0,
20371010,PULS,1959.0,
20371012,PULS,1974.0,
20371014,PULS,2003.0,
20371016,PULS,2018.0,
20371018,PULS,2033.0,
20371020,PULS,2018.0,
20371022,PULS,2018.0,
20371024,PULS,2018.0,
20371026,PULS,1989.0,
20371028,PULS,1974.0,
20371030,PULS,1959.0,
20371032,PULS,1944.0,
20371034,PULS,1930.0,
20371036,PULS,1915.0,
20371038,PULS,1900.0,
20371040,PULS,1900.0,
20371042,PULS,1885.0,
20371044,PULS,1885.0,
20371046,PULS,1885.0,
20371048,PULS,1885.0,
20371050,PULS,1900.0,
20371052,PULS,1885.0,
20371054,PULS,1885.0,
20371056,PULS,1871.0,
20371058,PULS,1871.0,
20371060,PULS,1871.0,
20371062,PULS,1856.0,
20371064,PULS,1841.0,
20371066,PULS,1826.0,
20371068,PULS,1826.0,
20371070,PULS,1812.0,
20371072,PULS,1812.0,
20371074,PULS,1797.0,
20371076,PULS,1797.0,
20371078,PULS,1797.0,
20371080,PULS,1782.0,
20371082,PULS,1767.0,
20371084,PULS,1753.0,
20371086,PULS,1738.0,
20371088,PULS,1723.0,
20371090,PULS,1708.0,
20371092,PULS,1694.0,
20371094,PULS,1679.0,
20371096,PULS,1664.0,
20371098,PULS,1664.0,
20371100,PULS,1664.0,
20371102,PULS,1664.0,
20371104,PULS,1679.0,
20371106,PULS,1694.0,
20371108,PULS,1708.0,
20371110,PULS,1723.0,
20371112,PULS,1738.0,
20371114,PULS,1753.0,
20371116,PULS,1767.0,
20371118,PULS,1767.0,
20371120,PULS,1767.0,
20371122,PULS,1782.0,
20371124,PULS,1826.0,
20371126,PULS,1841.0,
20371128,PULS,1871.0,
20371130,PULS,1900.0,
20371132,PULS,1944.0,
20371134,PULS,1989.0,
20371136,PULS,2018.0,
20371138,PULS,2062.0,
20371140,PULS,2121.0,
20371142,PULS,2180.0,
20371144,PULS,2225.0,
20371146,PULS,2269.0,
20371148,PULS,2313.0,
20371150,PULS,2357.0,
20371152,PULS,2387.0,
20371154,PULS,2416.0,
20371156,PULS,2446.0,
20371158,PULS,2461.0,
20371160,PULS,2475.0,
20371162,PULS,2461.0,
20371164,PULS,2475.0,
20371166,PULS,2461.0,
20371168,PULS,2446.0,
20371170,PULS,2431.0,
20371172,PULS,2431.0,
20371174,PULS,2416.0,
20371176,PULS,2402.0,
20371178,PULS,2416.0,
20371180,PULS,2402.0,
20371182,PULS,2402.0,
20371184,PULS,2402.0,
20371186,PULS,2402.0,
20371186,PULS,2048.0,PULS_TRIGGER
20371188,PULS,2402.0,
20371190,PULS,2402.0,
20371192,PULS,2402.0,
20371194,PULS,2387.0,
20371196,PULS,2387.0,
20371198,PULS,2387.0,
20371200,PULS,2387.0,
20371202,PULS,2387.0,
20371204,PULS,2402.0,
20371206,PULS,2402.0,
20371208,PULS,2416.0,
20371210,PULS,2402.0,
20371212,PULS,2416.0,
20371214,PULS,2402.0,
20371216,PULS,2402.0,
20371218,PULS,2402.0,
20371220,PULS,2387.0,
20371222,PULS,2387.0,
20371224,PULS,2387.0,
20371226,PULS,2372.0,
20371228,PULS,2372.0,
20371230,PULS,2357.0,
20371232,PULS,2343.0,
20371234,PULS,2328.0,
20371236,PULS,2313.0,
20371238,PULS,2298.0,
20371240,PULS,2284.0,
20371242,PULS,2269.0,
20371244,PULS,2254.0,
20371246,PULS,2254.0,
20371248,PULS,2225.0,
20371250,PULS,2225.0,
20371252,PULS,2225.0,
20371254,PULS,2210.0,
20371256,PULS,2225.0,
20371258,PULS,2210.0,
20371260,PULS,2210.0,
20371262,PULS,2195.0,
20371264,PULS,2180.0,
20371266,PULS,2166.0,
20371268,PULS,2136.0,
20371270,PULS,2136.0,
20371272,PULS,2107.0,
20371274,PULS,2107.0,
20371276,PULS,2092.0,
20371278,PULS,2092.0,
20371280,PULS,2092.0,
20371282,PULS,2092.0,
20371284,PULS,2077.0,
20371286,PULS,2092.0,
20371288,PULS,2092.0,
20371290,PULS,2077.0,
20371292,PULS,2077.0,
20371294,PULS,2077.0,
20371300,PULS,2033.0,
20371302,PULS,2003.0,
20371304,PULS,1989.0,
20371306,PULS,1974.0,
20371308,PULS,1944.0,
20371310,PULS,1930.0,
20371312,PULS,1915.0,
20371314,PULS,1900.0,
20371316,PULS,1885.0,
20371318,PULS,1885.0,
20371320,PULS,1885.0,
20371322,PULS,1900.0,
20371324,PULS,1915.0,
20371326,PULS,1915.0,
20371328,PULS,1930.0,
20371330,PULS,1930.0,
20371332,PULS,1944.0,
20371334,PULS,1944.0,
20371336,PULS,1959.0,
20371338,PULS,1974.0,
20371340,PULS,1989.0,
20371342,PULS,2003.0,
20371344,PULS,2003.0,
20371346,PULS,2018.0,
20371348,PULS,2018.0,
20371350,PULS,2003.0,
20371352,PULS,1989.0,
20371354,PULS,1974.0,
20371356,PULS,1959.0,
20371358,PULS,1944.0,
20371360,PULS,1930.0,
20371362,PULS,1930.0,
20371364,PULS,1930.0,
20371366,PULS,1930.0,
20371368,PULS,1900.0,
20371370,PULS,1885.0,
20371372,PULS,1885.0,
20371374,PULS,1856.0,
20371376,PULS,1856.0,
20371378,PULS,1841.0,
20371380,PULS,1841.0,
20371382,PULS,1841.0,
20371384,PULS,1841.0,
20371386,PULS,1826.0,
20371388,PULS,1826.0,
20371390,PULS,1812.0,
20371392,PULS,1812.0,
20371394,PULS,1812.0,
20371396,PULS,1812.0,
20371398,PULS,1812.0,
20371400,PULS,1826.0,
20371402,PULS,1826.0,
20371404,PULS,1812.0,
20371406,PULS,1812.0,
20371408,PULS,1797.0,
20371410,PULS,1782.0,
20371412,PULS,1797.0,
20371414,PULS,1797.0,
20371416,PULS,1812.0,
20371418,PULS,1826.0,
20371420,PULS,1841.0,
20371422,PULS,1841.0,
20371424,PULS,1826.0,
20371426,PULS,1826.0,
20371428,PULS,1797.0,
20371430,PULS,1782.0,
20371432,PULS,1767.0,
20371434,PULS,1753.0,
20371436,PULS,1723.0,
20371438,PULS,1723.0,
20371440,PULS,1723.0,
20371442,PULS,1723.0,
20371444,PULS,1738.0,
20371446,PULS,1738.0,
20371448,PULS,1753.0,
20371450,PULS,1767.0,
20371452,PULS,1797.0,
20371454,PULS,1812.0,
20371456,PULS,1841.0,
20371458,PULS,1871.0,
20371460,PULS,1885.0,
20371462,PULS,1900.0,
20371464,PULS,1900.0,
20371466,PULS,1930.0,
20371468,PULS,1944.0,
20371470,PULS,1959.0,
20371472,PULS,1974.0,
20371474,PULS,1989.0,
20371476,PULS,2003.0,
20371478,PULS,2018.0,
20371480,PULS,2018.0,
20371482,PULS,2033.0,
20371488,PULS,2092.0,
20371490,PULS,2107.0,
20371492,PULS,2121.0,
20371494,PULS,2151.0,
20371496,PULS,2180.0,
20371498,PULS,2180.0,
20371500,PULS,2195.0,
20371502,PULS,2195.0,
20371504,PULS,2180.0,
20371506,PULS,2180.0,
20371508,PULS,2166.0,
20371510,PULS,2151.0,
20371512,PULS,2151.0,
20371514,PULS,2166.0,
20371516,PULS,2180.0,
20371518,PULS,2195.0,
20371520,PULS,2210.0,
20371522,PULS,2225.0,
20371524,PULS,2239.0,
20371526,PULS,2239.0,
20371528,PULS,2254.0,
20371530,PULS,2254.0,
20371532,PULS,2269.0,
20371534,PULS,2269.0,
20371536,PULS,2284.0,
20371538,PULS,2284.0,
20371540,PULS,2298.0,
20371542,PULS,2313.0,
20371544,PULS,2313.0,
20371546,PULS,2328.0,
20371548,PULS,2343.0,
20371550,PULS,2357.0,
20371552,PULS,2387.0,
20371554,PULS,2402.0,
20371556,PULS,2416.0,
20371558,PULS,2416.0,
20371560,PULS,2402.0,
20371562,PULS,2387.0,
20371564,PULS,2357.0,
20371566,PULS,2328.0,
20371568,PULS,2298.0,
20371570,PULS,2284.0,
20371572,PULS,2269.0,
20371574,PULS,2239.0,
20371576,PULS,2225.0,
20371576,PULS,2048.0,PULS_TRIGGER
20371578,PULS,2195.0,
20371580,PULS,2180.0,
20371582,PULS,2166.0,
20371584,PULS,2151.0,
20371586,PULS,2151.0,
20371588,PULS,2151.0,
20371590,PULS,2151.0,
20371592,PULS,2136.0,
20371594,PULS,2121.0,
20371596,PULS,2107.0,
20371598,PULS,2077.0,
20371600,PULS,2062.0,
20371602,PULS,2033.0,
20371604,PULS,2018.0,
20371606,PULS,2003.0,
20371608,PULS,1989.0,
20371610,PULS,1974.0,
20371612,PULS,1974.0,
20371614,PULS,1959.0,
20371616,PULS,1974.0,
20371618,PULS,1959.0,
20371620,PULS,1974.0,
20371622,PULS,1959.0,
20371624,PULS,1974.0,
20371626,PULS,1959.0,
20371628,PULS,1959.0,
20371630,PULS,1944.0,
20371632,PULS,1944.0,
20371634,PULS,1944.0,
20371636,PULS,1944.0,
20371638,PULS,1930.0,
20371640,PULS,1900.0,
20371642,PULS,1885.0,
20371644,PULS,1871.0,
20371646,PULS,1856.0,
20371648,PULS,1826.0,
20371650,PULS,1812.0,
20371652,PULS,1812.0,
20371654,PULS,1812.0,
20371656,PULS,1797.0,
20371658,PULS,1797.0,
20371660,PULS,1812.0,
20371662,PULS,1797.0,
20371664,PULS,1812.0,
20371666,PULS,1812.0,
20371668,PULS,1812.0,
20371670,PULS,1826.0,
20371672,PULS,1826.0,
20371674,PULS,1841.0,
20371676,PULS,1841.0,
20371678,PULS,1871.0,
20371680,PULS,1900.0,
20371682,PULS,1915.0,
20371684,PULS,1930.0,
20371686,PULS,1944.0,
20371688,PULS,1930.0,
20371690,PULS,1930.0,
20371692,PULS,1900.0,
20371694,PULS,1885.0,
20371696,PULS,1871.0,
20371698,PULS,1856.0,
20371700,PULS,1841.0,
20371702,PULS,1841.0,
20371704,PULS,1841.0,
20371706,PULS,1841.0,
20371708,PULS,1841.0,
20371710,PULS,1841.0,
20371712,PULS,1841.0,
20371714,PULS,1826.0,
20371716,PULS,1826.0,
20371718,PULS,1812.0,
20371720,PULS,1797.0,
20371722,PULS,1782.0,
20371724,PULS,1767.0,
20371726,PULS,1767.0,
20371728,PULS,1753.0,
20371730,PULS,1753.0,
20371732,PULS,1738.0,
20371734,PULS,1723.0,
20371736,PULS,1723.0,
20371738,PULS,1738.0,
20371740,PULS,1723.0,
20371742,PULS,1708.0,
20371744,PULS,1723.0,
20371746,PULS,1723.0,
20371748,PULS,1723.0,
20371750,PULS,1723.0,
20371752,PULS,1723.0,
20371754,PULS,1738.0,
20371756,PULS,1753.0,
20371758,PULS,1753.0,
20371760,PULS,1753.0,
20371762,PULS,1753.0,
20371764,PULS,1738.0,
20371766,PULS,1738.0,
20371768,PULS,1753.0,
20371770,PULS,1767.0,
20371772,PULS,1782.0,
20371774,PULS,1812.0,
20371776,PULS,1841.0,
20371778,PULS,1871.0,
20371780,PULS,1915.0,
20371782,PULS,1930.0,
20371784,PULS,1974.0,
20371786,PULS,2003.0,
20371788,PULS,2033.0,
20371790,PULS,2062.0,
20371792,PULS,2107.0,
20371794,PULS,2136.0,
20371796,PULS,2166.0,
20371798,PULS,2180.0,
20371800,PULS,2210.0,
20371802,PULS,2239.0,
20371804,PULS,2239.0,
20371806,PULS,2254.0,
20371808,PULS,2284.0,
20371810,PULS,2284.0,
20371812,PULS,2284.0,
20371814,PULS,2284.0,
20371816,PULS,2298.0,
20371818,PULS,2313.0,
20371820,PULS,2343.0,
20371822,PULS,2357.0,
20371824,PULS,2402.0,
20371826,PULS,2416.0,
20371828,PULS,2446.0,
20371830,PULS,2475.0,
20371832,PULS,2490.0,
20371834,PULS,2505.0,
20371836,PULS,2490.0,
20371838,PULS,2490.0,
20371840,PULS,2490.0,
20371842,PULS,2475.0,
20371844,PULS,2475.0,
20371846,PULS,2461.0,
20371848,PULS,2431.0,
20371850,PULS,2416.0,
20371852,PULS,2402.0,
20371854,PULS,2372.0,
20371856,PULS,2357.0,
20371858,PULS,2048.0,PULS_TRIGGER
20371858,PULS,2357.0,
20371860,PULS,2343.0,
20371862,PULS,2313.0,
20371864,PULS,2298.0,
20371866,PULS,2269.0,
20371868,PULS,2225.0,
20371870,PULS,2180.0,
20371872,PULS,2151.0,
20371874,PULS,2121.0,
20371876,PULS,2092.0,
20371878,PULS,2062.0,
20371880,PULS,2033.0,
20371882,PULS,2003.0,
20371884,PULS,1989.0,
20371886,PULS,1974.0,
20371888,PULS,1974.0,
20371890,PULS,1974.0,
20371892,PULS,1989.0,
20371894,PULS,2003.0,
20371896,PULS,2018.0,
20371898,PULS,2033.0,
20371902,PULS,2062.0,
20371904,PULS,2062.0,
20371906,PULS,2062.0,
20371908,PULS,2077.0,
20371910,PULS,2077.0,
20371912,PULS,2077.0,
20371914,PULS,2092.0,
20371916,PULS,2107.0,
20371918,PULS,2107.0,
20371920,PULS,2107.0,
